customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,churn
cust11790,42,74.32,3143.63,Two year,Fiber optic,Yes,Credit card,1,0
cust11791,64,43.29,2807.54,Month-to-month,DSL,Yes,Credit card,1,1
cust11792,25,59.18,1438.08,One year,DSL,No,Electronic check,2,1
cust11793,20,34.94,747.49,Two year,No,No,Bank transfer,2,1
cust11794,34,71.41,2426.62,Two year,DSL,No,Bank transfer,0,0
cust11795,14,42.76,571.35,One year,DSL,No,Bank transfer,1,1
cust11796,71,58.0,4166.16,One year,DSL,No,Mailed check,2,0
cust11797,13,52.09,622.89,Month-to-month,Fiber optic,Yes,Bank transfer,0,0
cust11798,34,34.95,1231.76,One year,No,No,Electronic check,2,1
cust11799,38,57.52,2086.64,One year,Fiber optic,Yes,Mailed check,0,0
cust11800,4,63.19,267.05,Two year,Fiber optic,No,Electronic check,3,0
cust11801,34,53.99,1837.85,Month-to-month,DSL,No,Electronic check,3,1
cust11802,33,42.54,1376.84,Month-to-month,DSL,No,Electronic check,2,0
cust11803,18,65.9,1205.68,One year,Fiber optic,Yes,Electronic check,0,0
cust11804,9,19.18,168.64,Month-to-month,No,No,Credit card,1,0
cust11805,3,83.76,304.01,Month-to-month,Fiber optic,No,Mailed check,2,1
cust11806,0,63.81,28.01,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11807,35,74.35,2624.88,One year,Fiber optic,No,Credit card,0,1
cust11808,6,70.46,437.35,Month-to-month,Fiber optic,No,Credit card,2,1
cust11809,70,84.84,5915.19,Month-to-month,Fiber optic,No,Credit card,1,1
cust11810,17,85.18,1432.97,Month-to-month,Fiber optic,Yes,Credit card,0,1
cust11811,47,52.98,2502.47,Two year,Fiber optic,Yes,Credit card,2,0
cust11812,49,87.54,4280.79,One year,Fiber optic,Yes,Bank transfer,2,1
cust11813,36,18.0,703.57,Month-to-month,No,Yes,Credit card,1,1
cust11814,64,77.84,4986.43,Month-to-month,Fiber optic,No,Credit card,1,1
cust11815,8,38.73,328.64,One year,DSL,Yes,Electronic check,1,0
cust11816,17,54.45,855.52,Month-to-month,DSL,No,Credit card,2,0
cust11817,18,105.62,1948.32,One year,Fiber optic,Yes,Credit card,1,1
cust11818,9,76.53,659.71,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11819,21,69.48,1406.95,Two year,Fiber optic,No,Credit card,2,0
cust11820,22,72.21,1670.93,Month-to-month,Fiber optic,No,Mailed check,1,1
cust11821,55,32.37,1815.23,One year,DSL,No,Mailed check,1,1
cust11822,22,92.39,2081.43,Month-to-month,Fiber optic,No,Bank transfer,2,1
cust11823,63,78.75,4983.97,Two year,Fiber optic,Yes,Bank transfer,2,0
cust11824,56,62.41,3490.3,Two year,Fiber optic,No,Credit card,0,0
cust11825,65,62.8,4068.02,One year,Fiber optic,No,Credit card,0,1
cust11826,7,50.18,390.22,Month-to-month,DSL,Yes,Bank transfer,2,1
cust11827,71,86.18,6175.41,Month-to-month,Fiber optic,No,Credit card,0,1
cust11828,44,61.19,2688.95,Two year,Fiber optic,No,Electronic check,2,0
cust11829,71,38.36,2827.19,One year,No,No,Credit card,0,1
cust11830,25,73.9,1837.63,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11831,69,38.84,2610.26,Month-to-month,DSL,No,Bank transfer,0,1
cust11832,42,69.39,2828.3,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust11833,5,95.98,395.51,Two year,Fiber optic,No,Bank transfer,0,1
cust11834,29,33.34,946.17,One year,DSL,No,Mailed check,1,0
cust11835,10,18.0,168.4,One year,No,Yes,Electronic check,1,0
cust11836,68,61.43,4211.37,One year,DSL,Yes,Bank transfer,0,1
cust11837,22,52.6,1155.77,Month-to-month,DSL,No,Bank transfer,0,1
cust11838,16,40.51,690.33,Month-to-month,DSL,No,Electronic check,3,1
cust11839,40,61.58,2465.44,Month-to-month,DSL,No,Bank transfer,3,0
cust11840,31,37.15,1152.33,One year,No,No,Electronic check,4,1
cust11841,7,78.98,523.98,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11842,59,42.65,2587.48,Month-to-month,DSL,No,Electronic check,0,1
cust11843,61,69.5,4162.93,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11844,54,78.42,4249.75,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11845,45,34.26,1532.62,One year,DSL,Yes,Bank transfer,0,0
cust11846,29,65.93,1951.06,Month-to-month,DSL,Yes,Credit card,0,1
cust11847,39,95.4,3719.56,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11848,38,47.17,1792.89,One year,DSL,Yes,Credit card,1,0
cust11849,12,79.27,937.91,Month-to-month,Fiber optic,No,Credit card,3,1
cust11850,5,64.23,390.81,Month-to-month,DSL,No,Mailed check,0,1
cust11851,18,98.47,1772.58,Month-to-month,Fiber optic,Yes,Electronic check,2,0
cust11852,33,43.68,1539.92,Two year,No,No,Electronic check,2,0
cust11853,11,29.17,334.48,Month-to-month,DSL,No,Bank transfer,1,1
cust11854,7,46.21,324.56,One year,DSL,Yes,Mailed check,0,0
cust11855,62,31.01,1915.35,Two year,No,Yes,Electronic check,3,0
cust11856,27,69.07,1893.1,One year,Fiber optic,Yes,Credit card,2,0
cust11857,42,96.39,4018.96,Month-to-month,Fiber optic,Yes,Credit card,0,1
cust11858,38,69.55,2650.19,One year,DSL,Yes,Electronic check,2,1
cust11859,53,40.21,2131.54,Month-to-month,DSL,Yes,Electronic check,1,0
cust11860,54,73.05,3960.96,Month-to-month,Fiber optic,Yes,Electronic check,2,0
cust11861,21,18.0,395.5,Month-to-month,No,No,Mailed check,2,1
cust11862,61,47.66,2927.36,Month-to-month,DSL,Yes,Credit card,1,1
cust11863,27,72.29,1956.58,Month-to-month,Fiber optic,Yes,Bank transfer,0,1
cust11864,60,86.45,5265.45,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11865,29,39.34,1161.99,Month-to-month,DSL,Yes,Mailed check,1,0
cust11866,8,18.6,279.1,Month-to-month,DSL,No,Electronic check,0,1
cust11867,55,30.75,1693.74,One year,DSL,Yes,Mailed check,0,1
cust11868,2,62.66,173.27,Two year,Fiber optic,No,Mailed check,1,0
cust11869,56,67.13,3722.98,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11870,3,77.25,301.79,One year,Fiber optic,No,Mailed check,1,0
cust11871,15,37.04,520.39,Month-to-month,DSL,No,Credit card,1,0
cust11872,44,60.47,2683.47,Month-to-month,Fiber optic,No,Electronic check,1,0
cust11873,68,63.85,4328.58,Month-to-month,Fiber optic,Yes,Bank transfer,0,0
cust11874,29,61.61,1809.29,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11875,8,68.35,535.06,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11876,17,42.83,688.65,Month-to-month,DSL,Yes,Credit card,3,0
cust11877,65,83.27,5398.97,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11878,53,63.13,3422.97,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11879,7,70.71,518.33,Month-to-month,Fiber optic,Yes,Mailed check,2,0
cust11880,28,43.46,1152.44,Month-to-month,DSL,Yes,Bank transfer,2,1
cust11881,19,84.71,1664.26,Month-to-month,Fiber optic,No,Credit card,0,0
cust11882,12,73.15,833.22,Month-to-month,Fiber optic,Yes,Bank transfer,2,0
cust11883,61,62.61,3856.38,Month-to-month,DSL,No,Electronic check,1,0
cust11884,45,18.0,837.66,Month-to-month,No,No,Mailed check,1,1
cust11885,13,24.41,348.15,Month-to-month,No,No,Electronic check,0,0
cust11886,47,43.09,2117.89,Month-to-month,DSL,No,Electronic check,0,1
cust11887,30,60.29,1767.27,Two year,Fiber optic,Yes,Bank transfer,2,0
cust11888,4,74.19,327.3,Month-to-month,Fiber optic,No,Bank transfer,0,0
cust11889,32,45.8,1528.58,Month-to-month,No,No,Electronic check,2,1
cust11890,13,39.77,484.84,Month-to-month,DSL,No,Credit card,1,0
cust11891,17,48.47,786.7,Two year,DSL,Yes,Bank transfer,1,0
cust11892,64,59.25,3777.64,One year,Fiber optic,Yes,Bank transfer,2,0
cust11893,51,32.49,1673.23,One year,DSL,Yes,Electronic check,3,0
cust11894,9,65.55,519.43,Two year,Fiber optic,Yes,Mailed check,2,0
cust11895,62,69.6,4342.77,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11896,41,45.13,1779.91,Two year,DSL,No,Electronic check,0,0
cust11897,63,72.29,4618.94,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11898,54,18.0,997.69,One year,No,No,Electronic check,0,0
cust11899,24,67.49,1715.42,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11900,39,81.02,3193.22,Month-to-month,Fiber optic,Yes,Electronic check,1,0
cust11901,38,33.7,1265.36,Two year,DSL,No,Credit card,0,0
cust11902,52,45.74,2338.55,Month-to-month,DSL,No,Credit card,1,1
cust11903,18,28.51,525.12,Two year,No,Yes,Electronic check,2,0
cust11904,24,65.61,1573.13,Month-to-month,Fiber optic,No,Credit card,0,0
cust11905,17,79.1,1404.01,One year,Fiber optic,No,Electronic check,1,1
cust11906,21,18.0,331.57,Two year,No,No,Mailed check,0,0
cust11907,11,60.66,768.31,Month-to-month,DSL,No,Credit card,3,1
cust11908,2,79.39,222.52,Two year,Fiber optic,No,Mailed check,0,1
cust11909,68,50.67,3435.38,One year,DSL,Yes,Electronic check,1,0
cust11910,5,63.5,407.39,One year,DSL,No,Mailed check,0,1
cust11911,64,71.05,4508.04,Month-to-month,Fiber optic,No,Mailed check,0,1
cust11912,0,67.59,10.28,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11913,56,41.47,2258.5,One year,No,No,Mailed check,1,0
cust11914,23,72.09,1750.4,Month-to-month,DSL,No,Mailed check,1,0
cust11915,37,18.0,583.63,Month-to-month,No,No,Electronic check,1,0
cust11916,20,73.64,1400.78,Month-to-month,Fiber optic,Yes,Mailed check,3,0
cust11917,35,87.54,3032.16,Two year,Fiber optic,No,Electronic check,2,1
cust11918,32,24.06,836.04,Month-to-month,No,Yes,Credit card,1,1
cust11919,38,82.14,3169.06,One year,Fiber optic,No,Bank transfer,1,0
cust11920,28,84.36,2368.18,Two year,Fiber optic,No,Mailed check,2,0
cust11921,39,43.25,1737.7,Month-to-month,DSL,No,Bank transfer,2,0
cust11922,60,55.03,3296.03,Month-to-month,DSL,No,Electronic check,1,1
cust11923,31,24.93,793.95,One year,No,No,Electronic check,1,1
cust11924,26,60.4,1652.99,Month-to-month,Fiber optic,Yes,Mailed check,3,1
cust11925,9,38.12,330.75,One year,DSL,Yes,Mailed check,2,0
cust11926,26,42.17,1058.1,One year,DSL,Yes,Bank transfer,0,0
cust11927,9,86.14,798.78,One year,Fiber optic,No,Credit card,1,0
cust11928,13,86.54,1162.03,Month-to-month,Fiber optic,Yes,Mailed check,2,0
cust11929,69,59.0,4076.52,One year,DSL,No,Mailed check,2,0
cust11930,6,80.28,531.85,One year,Fiber optic,Yes,Bank transfer,3,0
cust11931,35,79.95,2788.19,Month-to-month,Fiber optic,No,Electronic check,0,0
cust11932,60,78.33,4706.18,One year,Fiber optic,No,Electronic check,1,1
cust11933,69,54.89,3806.14,Two year,DSL,No,Credit card,0,0
cust11934,10,80.7,821.37,One year,Fiber optic,No,Credit card,0,0
cust11935,11,33.15,445.31,Month-to-month,DSL,No,Credit card,2,1
cust11936,27,65.52,1787.52,Month-to-month,Fiber optic,No,Electronic check,0,0
cust11937,40,62.65,2490.8,Month-to-month,Fiber optic,No,Electronic check,2,1
cust11938,70,88.29,6206.7,Month-to-month,Fiber optic,Yes,Mailed check,1,0
cust11939,15,69.85,1098.19,Month-to-month,DSL,Yes,Credit card,1,1
cust11940,12,18.0,254.71,Two year,No,No,Electronic check,1,0
cust11941,18,68.78,1273.98,Month-to-month,DSL,No,Electronic check,1,0
cust11942,63,76.04,4715.62,Two year,Fiber optic,No,Electronic check,2,0
cust11943,2,37.15,0.0,Month-to-month,No,No,Bank transfer,2,1
cust11944,27,81.08,2252.92,Month-to-month,Fiber optic,Yes,Credit card,0,1
cust11945,8,42.28,360.18,Month-to-month,No,No,Bank transfer,1,1
cust11946,11,77.52,851.64,Month-to-month,Fiber optic,No,Electronic check,2,1
cust11947,66,58.64,3904.96,One year,Fiber optic,No,Bank transfer,2,0
cust11948,0,73.73,96.37,Two year,Fiber optic,No,Mailed check,2,0
cust11949,23,81.19,1938.05,Two year,Fiber optic,No,Electronic check,4,1
cust11950,66,47.41,3177.17,Month-to-month,DSL,No,Electronic check,1,1
cust11951,44,82.89,3602.82,One year,Fiber optic,No,Mailed check,0,0
cust11952,5,49.21,208.21,Month-to-month,DSL,Yes,Electronic check,1,0
cust11953,33,18.0,474.68,Two year,No,No,Credit card,6,0
cust11954,70,36.97,2619.58,Month-to-month,DSL,No,Mailed check,2,1
cust11955,29,45.3,1369.13,Month-to-month,DSL,No,Mailed check,0,1
cust11956,38,27.45,1102.61,Month-to-month,No,Yes,Bank transfer,0,1
cust11957,38,26.49,1040.39,Month-to-month,DSL,No,Bank transfer,1,1
cust11958,48,65.64,3143.02,Month-to-month,Fiber optic,Yes,Electronic check,2,0
cust11959,13,51.04,635.31,Two year,Fiber optic,No,Bank transfer,4,0
cust11960,61,42.6,2557.33,One year,DSL,Yes,Electronic check,1,0
cust11961,72,64.37,4626.47,Two year,DSL,Yes,Mailed check,0,0
cust11962,10,60.77,558.81,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11963,59,58.44,3535.76,One year,DSL,Yes,Bank transfer,1,0
cust11964,59,84.19,4902.09,Month-to-month,DSL,Yes,Mailed check,1,0
cust11965,54,67.44,3631.91,Month-to-month,DSL,No,Electronic check,0,1
cust11966,27,76.6,1971.39,Month-to-month,Fiber optic,No,Mailed check,1,1
cust11967,34,60.3,2065.03,Month-to-month,DSL,Yes,Electronic check,1,0
cust11968,61,33.56,2047.04,One year,DSL,No,Credit card,0,1
cust11969,11,56.12,599.48,Month-to-month,Fiber optic,No,Mailed check,0,0
cust11970,60,75.34,4473.76,Month-to-month,Fiber optic,No,Credit card,3,0
cust11971,67,54.78,3670.38,One year,DSL,Yes,Mailed check,1,0
cust11972,49,63.13,3066.15,Month-to-month,DSL,Yes,Credit card,0,0
cust11973,24,18.17,429.24,Two year,No,No,Electronic check,1,0
cust11974,40,77.32,3190.67,Month-to-month,Fiber optic,No,Electronic check,1,0
cust11975,3,76.91,239.34,Two year,Fiber optic,Yes,Electronic check,1,0
cust11976,68,73.42,5019.2,One year,Fiber optic,No,Electronic check,1,0
cust11977,24,49.13,1155.9,One year,DSL,Yes,Credit card,2,0
cust11978,4,18.0,32.78,One year,No,No,Bank transfer,0,1
cust11979,57,28.36,1615.37,Two year,No,No,Bank transfer,0,1
cust11980,48,27.34,1437.52,One year,No,No,Mailed check,0,1
cust11981,45,44.72,1998.03,Month-to-month,DSL,No,Bank transfer,0,0
cust11982,3,57.99,192.04,Month-to-month,DSL,Yes,Bank transfer,0,1
cust11983,54,62.33,3324.4,One year,DSL,No,Credit card,4,1
cust11984,46,58.13,2536.22,Month-to-month,DSL,Yes,Bank transfer,4,0
cust11985,57,37.49,2097.44,Month-to-month,DSL,No,Bank transfer,1,0
cust11986,60,76.2,4691.04,Month-to-month,Fiber optic,No,Electronic check,0,1
cust11987,15,39.06,615.67,Month-to-month,DSL,Yes,Credit card,1,1
cust11988,15,26.16,474.45,Month-to-month,No,Yes,Electronic check,0,1
cust11989,67,39.11,2602.98,One year,DSL,Yes,Mailed check,0,0
cust11990,38,65.33,2364.7,One year,DSL,Yes,Credit card,0,1
cust11991,31,34.4,1010.96,Two year,No,Yes,Electronic check,2,0
cust11992,20,88.84,1796.65,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11993,46,87.62,4042.4,Month-to-month,Fiber optic,No,Mailed check,2,1
cust11994,55,71.75,3945.73,One year,Fiber optic,No,Mailed check,1,0
cust11995,0,44.89,0.0,Month-to-month,DSL,No,Credit card,3,1
cust11996,40,70.9,2882.99,One year,DSL,No,Credit card,3,0
cust11997,72,73.02,5232.37,Month-to-month,Fiber optic,Yes,Mailed check,1,0
cust11998,20,58.75,1190.39,Two year,Fiber optic,No,Credit card,0,0
cust11999,20,87.09,1751.57,Month-to-month,Fiber optic,No,Bank transfer,1,1
