transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly
tx102964,33.63,11,81.0,0,1.31,0
tx102965,27.58,21,1228.0,1,0.98,0
tx102966,71.0,8,1579.0,2,3.24,0
tx102967,25.95,21,1415.0,1,27.3,0
tx102968,94.42,9,1031.0,0,7.4,0
tx102969,8.24,15,1254.0,0,3.02,0
tx102970,24.12,19,1597.0,0,2.6,0
tx102971,28.92,3,236.0,0,1.57,0
tx102972,25.34,1,50.0,1,8.47,0
tx102973,50.76,6,1931.0,0,10.04,0
tx102974,53.75,7,1799.0,0,7.14,0
tx102975,30.0,19,489.0,1,9.12,0
tx102976,39.35,3,1433.0,3,4.9,0
tx102977,19.31,14,1464.0,0,8.91,0
tx102978,43.79,8,671.0,1,7.04,0
tx102979,20.28,1,593.0,3,3.32,0
tx102980,9.86,11,1012.0,1,1.14,0
tx102981,51.09,8,1934.0,2,11.07,0
tx102982,73.63,8,64.0,0,7.91,0
tx102983,45.64,9,150.0,2,3.21,0
tx102984,26.3,21,1776.0,2,2.32,0
tx102985,55.46,21,1875.0,2,1.4,0
tx102986,19.53,12,452.0,2,7.39,0
tx102987,37.61,14,1528.0,1,1.37,0
tx102988,7.22,11,1231.0,2,6.84,0
tx102989,48.28,12,1315.0,0,18.52,0
tx102990,11.55,10,245.0,1,3.97,0
tx102991,37.29,21,1081.0,1,3.56,0
tx102992,113.12,18,1581.0,0,13.3,0
tx102993,14.76,10,587.0,1,0.39,0
tx102994,17.71,16,1988.0,1,2.27,0
tx102995,18.91,12,420.0,0,2.43,0
tx102996,68.06,17,514.0,3,41.44,0
tx102997,79.02,12,1908.0,0,15.61,0
tx102998,38.81,17,578.0,0,1.51,0
tx102999,12.9,4,607.0,3,12.05,0
tx103000,42.05,21,1560.0,0,2.6,0
tx103001,32.97,20,1789.0,1,4.59,0
tx103002,31.34,5,704.0,1,8.65,0
tx103003,35.3,3,1697.0,3,2.06,0
tx103004,20.1,14,601.0,1,0.94,0
tx103005,66.96,8,1451.0,0,0.46,0
tx103006,9.02,21,1388.0,0,3.03,0
tx103007,61.9,13,780.0,2,1.55,0
tx103008,73.04,17,1382.0,1,0.92,0
tx103009,40.13,15,1108.0,0,0.88,0
tx103010,24.8,23,459.0,0,0.72,0
tx103011,44.75,8,1861.0,2,2.12,0
tx103012,5.36,18,1346.0,2,1.78,0
tx103013,32.1,17,1098.0,3,5.21,0
tx103014,22.59,15,1782.0,1,0.52,0
tx103015,16.01,12,185.0,1,0.45,0
tx103016,20.41,20,1111.0,0,11.66,0
tx103017,23.86,12,813.0,1,0.54,0
tx103018,56.33,5,826.0,0,1.78,0
tx103019,174.15,9,49.0,4,45.59,1
tx103020,21.44,16,1010.0,0,2.15,0
tx103021,21.98,16,342.0,0,2.93,0
tx103022,28.58,18,239.0,1,2.82,0
tx103023,25.73,13,478.0,2,1.25,0
tx103024,65.37,8,274.0,0,4.71,0
tx103025,15.49,20,274.0,2,4.93,0
tx103026,55.51,11,1528.0,2,6.02,0
tx103027,38.01,9,1736.0,0,4.13,0
tx103028,37.55,11,974.0,0,2.68,0
tx103029,20.97,15,1293.0,1,2.03,0
tx103030,17.38,16,1535.0,1,0.23,0
tx103031,24.72,17,1255.0,2,6.03,0
tx103032,23.4,17,880.0,1,3.9,0
tx103033,117.8,13,1875.0,0,0.33,0
tx103034,41.38,14,1256.0,2,10.75,0
tx103035,17.82,20,464.0,2,2.31,0
tx103036,132.04,11,1737.0,1,8.04,0
tx103037,76.03,2,847.0,1,9.48,0
tx103038,11.61,20,926.0,3,2.79,0
tx103039,17.96,18,699.0,0,5.22,0
tx103040,37.77,14,101.0,3,16.4,0
tx103041,44.67,17,82.0,0,0.52,0
tx103042,29.94,16,1273.0,1,0.69,0
tx103043,42.09,14,293.0,1,0.34,0
tx103044,39.67,11,646.0,2,7.11,0
tx103045,47.17,16,884.0,1,4.66,0
tx103046,20.99,11,1914.0,0,9.97,0
tx103047,20.36,13,440.0,1,0.56,0
tx103048,19.55,20,981.0,1,3.84,0
tx103049,34.7,13,1250.0,1,0.79,0
tx103050,40.54,13,1459.0,0,20.44,0
tx103051,32.17,8,1566.0,1,1.28,0
tx103052,162.0,9,402.0,3,2.63,0
tx103053,22.5,8,1437.0,1,0.35,0
tx103054,10.52,10,1875.0,1,0.93,0
tx103055,81.94,7,519.0,0,0.25,0
tx103056,26.53,21,1815.0,0,9.03,0
tx103057,598.02,2,12.0,4,233.67,1
tx103058,52.18,19,376.0,1,0.22,0
tx103059,29.21,14,1046.0,1,8.73,0
tx103060,36.37,17,1209.0,2,4.98,0
tx103061,17.71,2,97.0,0,2.44,0
tx103062,44.44,9,258.0,2,4.51,0
tx103063,71.57,13,629.0,3,7.68,0
tx103064,34.95,20,627.0,3,1.8,0
tx103065,40.61,16,403.0,1,6.61,0
tx103066,20.02,16,1554.0,2,0.95,0
tx103067,51.09,23,868.0,1,2.94,0
tx103068,15.32,8,929.0,1,5.85,0
tx103069,36.87,20,1580.0,1,12.43,0
tx103070,11.7,16,331.0,0,6.69,0
tx103071,29.3,21,1123.0,0,0.41,0
tx103072,65.04,11,332.0,4,4.17,0
tx103073,30.23,10,1719.0,1,0.24,0
tx103074,360.69,2,32.0,7,302.84,1
tx103075,51.67,21,711.0,1,0.16,0
tx103076,62.79,18,197.0,1,0.54,0
tx103077,34.85,15,1400.0,2,2.53,0
tx103078,131.83,8,1385.0,0,6.05,0
tx103079,12.52,22,137.0,0,4.56,0
tx103080,47.12,20,1359.0,2,0.27,0
tx103081,183.88,12,1027.0,0,1.79,0
tx103082,23.25,8,932.0,0,6.54,0
tx103083,22.83,20,1456.0,3,15.62,0
tx103084,10.75,17,772.0,2,10.78,0
tx103085,11.86,11,1062.0,0,2.3,0
tx103086,61.32,9,216.0,0,2.62,0
tx103087,12.61,11,1634.0,0,1.77,0
tx103088,9.93,8,862.0,2,1.61,0
tx103089,39.07,13,1006.0,0,0.4,0
tx103090,37.53,12,1100.0,2,0.22,0
tx103091,53.47,6,988.0,0,5.66,0
tx103092,21.09,18,1622.0,0,2.88,0
tx103093,29.97,8,1344.0,1,3.78,0
tx103094,7.05,14,967.0,2,0.29,0
tx103095,15.41,20,1578.0,2,1.8,0
tx103096,22.31,13,235.0,1,0.39,0
tx103097,69.82,9,1566.0,1,0.68,0
tx103098,84.47,20,472.0,4,15.7,0
tx103099,29.5,11,1352.0,0,9.62,0
tx103100,74.43,20,128.0,0,7.48,0
tx103101,29.72,19,1117.0,0,1.81,0
tx103102,44.53,1,1575.0,0,7.99,0
tx103103,20.06,14,123.0,0,1.11,0
tx103104,28.82,10,1933.0,2,0.91,0
tx103105,33.76,16,1778.0,1,0.65,0
tx103106,37.31,11,776.0,0,6.86,0
tx103107,27.07,19,1232.0,1,8.83,0
tx103108,27.58,15,791.0,1,3.39,0
tx103109,70.56,4,928.0,1,2.18,0
tx103110,50.03,15,1529.0,1,0.5,0
tx103111,61.15,17,207.0,2,9.69,0
tx103112,463.84,8,44.0,8,3.78,1
tx103113,12.16,17,460.0,0,2.22,0
tx103114,39.96,15,962.0,0,5.2,0
tx103115,30.15,2,1882.0,2,1.3,0
tx103116,31.97,18,1546.0,0,0.93,0
tx103117,34.42,14,965.0,0,4.82,0
tx103118,57.24,13,1480.0,1,1.17,0
tx103119,72.83,16,55.0,2,3.65,0
tx103120,99.15,16,477.0,1,3.91,0
tx103121,17.42,12,1557.0,1,1.55,0
tx103122,29.93,19,1662.0,1,7.25,0
tx103123,72.8,10,1268.0,0,9.17,0
tx103124,41.78,4,1844.0,1,0.15,0
tx103125,31.96,9,872.0,5,12.18,0
tx103126,48.14,21,1268.0,0,0.87,0
tx103127,7.19,21,1734.0,0,2.24,0
tx103128,50.38,21,395.0,2,1.8,0
tx103129,8.81,11,1647.0,3,2.49,0
tx103130,35.96,14,146.0,0,4.73,0
tx103131,20.37,3,1453.0,1,5.51,0
tx103132,52.56,9,1051.0,3,2.78,0
tx103133,33.45,11,1714.0,1,0.67,0
tx103134,56.53,13,326.0,2,0.84,0
tx103135,61.91,16,630.0,0,0.01,0
tx103136,41.2,21,53.0,1,11.5,0
tx103137,76.62,8,550.0,0,0.03,0
tx103138,27.96,15,901.0,0,23.54,0
tx103139,26.74,15,374.0,1,4.04,0
tx103140,42.78,16,1119.0,2,2.1,0
tx103141,75.3,11,810.0,0,1.61,0
tx103142,40.91,18,1680.0,1,4.09,0
tx103143,37.64,14,790.0,0,3.86,0
tx103144,72.03,15,1898.0,2,8.27,0
tx103145,27.42,19,595.0,1,5.87,0
tx103146,119.08,16,1867.0,2,1.31,0
tx103147,37.2,13,1101.0,0,7.69,0
tx103148,41.06,22,1764.0,2,2.33,0
tx103149,2138.2,3,28.0,3,149.41,1
tx103150,16.85,21,1052.0,1,0.37,0
tx103151,23.95,5,421.0,2,1.2,0
tx103152,37.48,8,115.0,0,2.15,0
tx103153,66.25,9,1881.0,2,11.71,0
tx103154,39.21,20,869.0,2,8.74,0
tx103155,57.14,18,988.0,1,2.5,0
tx103156,44.02,19,1463.0,0,3.38,0
tx103157,18.39,14,575.0,1,3.78,0
tx103158,68.19,19,1775.0,0,6.13,0
tx103159,68.27,20,1353.0,2,3.99,0
tx103160,87.75,12,1238.0,2,5.57,0
tx103161,46.36,15,1180.0,1,7.21,0
tx103162,34.31,20,30.0,1,0.91,0
tx103163,35.19,9,294.0,1,0.03,0
tx103164,23.66,16,1487.0,0,9.81,0
tx103165,12.88,5,1210.0,0,10.6,0
tx103166,20.79,9,1308.0,0,5.76,0
tx103167,34.14,17,358.0,0,5.64,0
tx103168,22.21,22,278.0,0,18.66,0
tx103169,22.31,13,1199.0,1,0.18,0
tx103170,41.53,10,1872.0,2,0.19,0
tx103171,39.76,10,1126.0,1,1.38,0
tx103172,27.43,8,364.0,0,0.42,0
tx103173,21.27,2,403.0,2,0.7,0
tx103174,21.55,14,749.0,1,14.28,0
tx103175,6.45,8,1419.0,1,2.09,0
tx103176,28.3,15,381.0,0,3.97,0
tx103177,24.39,13,866.0,0,0.33,0
tx103178,430.27,3,1.0,5,23.1,1
tx103179,87.45,20,1365.0,2,5.46,0
tx103180,26.74,15,1448.0,2,0.01,0
tx103181,29.02,17,1006.0,2,10.01,0
tx103182,229.14,23,19.0,5,228.8,1
tx103183,19.43,21,366.0,2,0.41,0
tx103184,39.0,23,983.0,1,0.49,0
tx103185,45.79,15,1975.0,1,0.78,0
tx103186,38.07,14,1796.0,3,1.72,0
tx103187,166.41,23,958.0,1,5.33,0
tx103188,13.25,11,1930.0,1,2.71,0
tx103189,24.52,17,1902.0,2,1.96,0
tx103190,31.53,4,1695.0,0,0.14,0
tx103191,18.25,17,368.0,0,5.52,0
tx103192,32.79,13,1781.0,2,18.66,0
tx103193,16.28,15,641.0,0,18.33,0
tx103194,23.08,9,1519.0,1,0.28,0
tx103195,17.53,18,1151.0,1,0.78,0
tx103196,18.12,16,48.0,0,14.46,0
tx103197,18.14,17,1193.0,1,3.96,0
tx103198,54.9,18,1720.0,0,2.37,0
tx103199,28.01,1,1485.0,1,4.55,0
tx103200,19.74,18,678.0,1,2.45,0
tx103201,18.48,12,74.0,1,4.39,0
tx103202,21.9,21,321.0,2,8.8,0
tx103203,33.77,15,658.0,0,18.35,0
tx103204,30.2,8,872.0,2,2.91,0
tx103205,25.29,15,1638.0,1,10.1,0
tx103206,58.93,11,1704.0,0,4.58,0
tx103207,31.12,13,1560.0,0,25.25,0
tx103208,24.74,5,1226.0,1,1.02,0
tx103209,55.42,12,432.0,0,0.46,0
tx103210,48.16,21,1865.0,0,0.04,0
tx103211,87.48,10,1753.0,0,2.34,0
tx103212,13.76,9,1069.0,2,3.01,0
tx103213,40.29,12,1477.0,0,0.07,0
tx103214,28.54,15,1412.0,0,6.56,0
tx103215,14.42,14,1762.0,1,3.97,0
tx103216,28.46,23,1509.0,0,0.4,0
tx103217,36.59,15,1968.0,1,3.95,0
tx103218,24.98,11,1320.0,1,0.23,0
tx103219,12.02,10,278.0,0,12.47,0
tx103220,94.56,12,1519.0,0,0.04,0
tx103221,38.89,15,1371.0,0,2.46,0
tx103222,22.76,17,716.0,1,1.32,0
tx103223,16.82,19,276.0,0,1.36,0
tx103224,31.84,8,263.0,2,2.22,0
tx103225,28.0,9,238.0,2,6.32,0
tx103226,20.55,11,1201.0,1,16.31,0
tx103227,22.27,12,1122.0,1,2.37,0
tx103228,35.8,17,512.0,2,7.85,0
tx103229,58.7,1,1134.0,1,4.18,0
tx103230,38.47,10,499.0,0,11.63,0
tx103231,23.6,21,1472.0,1,7.53,0
tx103232,35.85,8,668.0,0,5.88,0
tx103233,62.58,11,1132.0,1,8.0,0
tx103234,14.65,21,599.0,0,0.28,0
tx103235,24.87,15,1567.0,2,0.64,0
tx103236,13.5,7,1530.0,0,14.29,0
tx103237,31.18,15,1372.0,2,12.81,0
tx103238,39.9,18,1695.0,0,7.16,0
tx103239,30.11,10,649.0,2,13.9,0
tx103240,27.82,21,1391.0,1,8.81,0
tx103241,84.14,17,104.0,2,0.36,0
tx103242,50.67,15,1562.0,0,6.18,0
tx103243,26.49,14,1339.0,2,3.62,0
tx103244,27.9,17,505.0,1,9.4,0
tx103245,8.34,21,1954.0,0,4.78,0
tx103246,20.7,12,1845.0,0,8.18,0
tx103247,26.14,15,1142.0,2,4.92,0
tx103248,39.17,8,242.0,0,4.32,0
tx103249,16.25,16,1439.0,3,2.13,0
tx103250,46.75,16,820.0,2,5.02,0
tx103251,18.47,16,1410.0,0,2.02,0
tx103252,47.76,15,778.0,0,0.69,0
tx103253,32.38,11,1316.0,1,2.51,0
tx103254,43.82,11,382.0,2,7.35,0
tx103255,24.59,4,821.0,0,6.14,0
tx103256,99.54,18,773.0,0,0.37,0
tx103257,17.28,11,442.0,0,4.09,0
tx103258,22.99,7,895.0,1,5.03,0
tx103259,43.76,19,802.0,1,4.06,0
tx103260,16.05,11,1082.0,1,5.39,0
tx103261,21.45,19,1444.0,0,0.14,0
tx103262,230.18,3,2.0,5,13.3,1
tx103263,34.72,12,703.0,2,4.32,0
tx103264,42.68,16,1684.0,1,2.13,0
tx103265,25.61,20,76.0,1,1.87,0
tx103266,33.3,12,1118.0,2,20.24,0
tx103267,30.31,14,1273.0,0,0.01,0
tx103268,49.61,9,538.0,1,8.45,0
tx103269,65.74,10,1972.0,0,1.28,0
tx103270,34.79,6,286.0,1,2.73,0
tx103271,38.33,19,1973.0,1,3.59,0
tx103272,11.6,19,1257.0,3,4.32,0
tx103273,10.38,19,617.0,2,3.29,0
tx103274,68.97,23,760.0,2,0.72,0
tx103275,8.9,7,1355.0,1,0.88,0
tx103276,30.5,15,1441.0,0,5.08,0
tx103277,30.43,13,757.0,2,0.84,0
tx103278,22.41,3,1999.0,1,2.4,0
tx103279,31.07,21,1799.0,0,7.43,0
tx103280,17.97,10,895.0,2,5.36,0
tx103281,10.26,9,761.0,1,1.3,0
tx103282,18.95,10,751.0,3,5.03,0
tx103283,48.02,13,1787.0,2,0.39,0
tx103284,35.89,17,279.0,1,3.59,0
tx103285,80.55,19,1819.0,0,2.7,0
tx103286,25.86,17,1511.0,2,6.11,0
tx103287,33.02,14,362.0,0,1.32,0
tx103288,17.43,3,1669.0,0,15.98,0
tx103289,21.11,0,1238.0,3,8.74,0
tx103290,37.97,10,1321.0,1,0.27,0
tx103291,337.01,23,40.0,3,158.93,1
tx103292,21.84,17,1660.0,0,9.98,0
tx103293,29.78,11,556.0,0,10.19,0
tx103294,105.2,13,1741.0,0,4.0,0
tx103295,15.18,11,51.0,1,3.01,0
tx103296,23.38,10,1889.0,0,3.15,0
tx103297,11.87,19,1625.0,0,0.23,0
tx103298,45.66,21,1137.0,0,4.3,0
tx103299,15.75,16,444.0,2,2.0,0
tx103300,66.5,8,465.0,0,0.26,0
tx103301,277.07,1,32.0,5,83.28,1
tx103302,22.99,19,749.0,0,2.1,0
tx103303,10.58,1,493.0,3,1.08,0
tx103304,11.1,17,679.0,1,0.26,0
tx103305,449.6,8,40.0,5,116.54,1
tx103306,11.84,18,1324.0,3,2.26,0
tx103307,98.37,10,1953.0,1,1.77,0
tx103308,34.7,11,1557.0,0,13.64,0
tx103309,65.64,15,1481.0,1,20.22,0
tx103310,15.89,6,1735.0,1,15.46,0
tx103311,10.0,9,1472.0,1,3.21,0
tx103312,22.44,20,1325.0,0,1.38,0
tx103313,51.68,16,1509.0,3,24.05,0
tx103314,7.18,16,1127.0,2,0.28,0
tx103315,20.15,20,1841.0,2,9.29,0
tx103316,88.29,10,568.0,0,4.16,0
tx103317,71.74,11,1142.0,1,12.54,0
tx103318,50.43,7,1423.0,0,3.99,0
tx103319,78.26,3,672.0,2,16.48,0
tx103320,9.01,16,1269.0,0,8.89,0
tx103321,27.45,10,1308.0,1,2.14,0
tx103322,53.27,20,1486.0,1,10.48,0
tx103323,26.01,16,1288.0,1,5.22,0
tx103324,115.02,10,1631.0,0,7.28,0
tx103325,11.6,11,319.0,1,2.53,0
tx103326,25.9,0,1812.0,1,5.54,0
tx103327,11.6,17,1930.0,2,4.48,0
tx103328,15.14,16,1997.0,2,15.85,0
tx103329,27.16,16,1168.0,4,10.68,0
tx103330,14.22,20,320.0,2,7.05,0
tx103331,14.39,12,75.0,5,2.71,0
tx103332,79.63,11,1551.0,1,0.67,0
tx103333,40.58,12,482.0,2,0.29,0
tx103334,36.66,21,602.0,1,4.38,0
tx103335,34.02,13,429.0,2,0.44,0
tx103336,31.1,1,513.0,1,2.36,0
tx103337,18.55,20,419.0,1,5.57,0
tx103338,28.71,8,1492.0,1,4.57,0
tx103339,43.09,21,488.0,1,7.04,0
tx103340,34.97,19,1011.0,0,0.87,0
tx103341,53.33,12,1365.0,0,1.26,0
tx103342,14.15,18,1763.0,1,8.8,0
tx103343,40.72,21,310.0,1,1.66,0
tx103344,18.45,6,848.0,1,2.24,0
tx103345,19.78,0,614.0,0,2.95,0
tx103346,50.03,16,234.0,0,1.26,0
tx103347,33.19,21,837.0,1,24.73,0
tx103348,50.49,10,585.0,1,5.9,0
tx103349,16.05,14,1813.0,0,2.39,0
tx103350,1828.39,4,40.0,7,42.59,1
tx103351,20.0,11,519.0,2,9.46,0
tx103352,41.81,11,854.0,0,5.52,0
tx103353,23.31,20,1988.0,3,0.88,0
tx103354,31.34,17,154.0,0,1.64,0
tx103355,33.18,17,1874.0,1,1.73,0
tx103356,23.83,19,1210.0,0,5.78,0
tx103357,21.1,9,1972.0,1,7.87,0
tx103358,44.3,2,1689.0,1,0.73,0
tx103359,26.82,20,448.0,1,1.26,0
tx103360,162.17,14,1844.0,2,0.52,0
tx103361,44.94,18,1127.0,0,1.95,0
tx103362,36.12,14,1790.0,1,0.71,0
tx103363,18.36,3,1081.0,2,2.94,0
tx103364,18.72,21,331.0,1,4.95,0
tx103365,18.8,12,1350.0,1,16.36,0
tx103366,43.38,2,319.0,1,5.44,0
tx103367,21.15,20,128.0,3,3.87,0
tx103368,60.23,15,1227.0,0,3.19,0
tx103369,21.03,19,1449.0,0,7.39,0
tx103370,13.11,9,1296.0,1,12.01,0
tx103371,53.74,8,32.0,1,11.22,0
tx103372,13.51,12,1620.0,2,13.0,0
tx103373,20.11,11,906.0,2,3.1,0
tx103374,63.24,14,1114.0,1,4.0,0
tx103375,213.52,7,44.0,6,86.32,1
tx103376,19.84,16,1423.0,0,9.68,0
tx103377,24.24,7,582.0,0,11.35,0
tx103378,46.08,21,1699.0,0,4.59,0
tx103379,22.66,17,1708.0,2,1.21,0
tx103380,36.85,20,1220.0,2,0.2,0
tx103381,15.43,6,1301.0,0,1.84,0
tx103382,48.63,3,1615.0,2,5.22,0
tx103383,23.64,5,153.0,0,0.38,0
tx103384,34.18,4,547.0,1,3.97,0
tx103385,48.22,21,624.0,2,1.37,0
tx103386,74.67,10,313.0,0,1.01,0
tx103387,22.39,19,760.0,2,30.55,0
tx103388,112.61,11,880.0,1,12.0,0
tx103389,48.45,4,706.0,1,2.01,0
tx103390,34.86,10,1341.0,1,3.43,0
tx103391,26.17,8,1235.0,1,2.35,0
tx103392,23.67,8,320.0,1,2.32,0
tx103393,61.1,7,858.0,2,2.24,0
tx103394,37.16,13,471.0,2,5.17,0
tx103395,29.66,18,853.0,3,1.91,0
tx103396,5.16,20,1607.0,2,0.57,0
tx103397,18.19,19,633.0,0,0.95,0
tx103398,87.44,19,471.0,0,6.08,0
tx103399,14.45,4,1389.0,1,12.8,0
tx103400,37.54,18,369.0,2,1.0,0
tx103401,48.16,19,197.0,1,11.14,0
tx103402,28.96,14,1795.0,0,1.67,0
tx103403,47.39,2,1660.0,4,1.89,0
tx103404,33.73,18,1903.0,3,5.1,0
tx103405,34.74,9,279.0,0,4.78,0
tx103406,14.72,21,101.0,3,0.36,0
tx103407,33.49,21,151.0,1,4.13,0
tx103408,19.91,17,394.0,2,10.16,0
tx103409,11.34,12,521.0,1,3.84,0
tx103410,35.64,15,1962.0,3,1.43,0
tx103411,47.53,6,312.0,2,2.32,0
tx103412,41.17,19,1451.0,0,2.34,0
tx103413,13.97,8,1719.0,1,5.08,0
tx103414,20.51,18,1919.0,0,14.69,0
tx103415,24.95,14,260.0,0,0.03,0
tx103416,31.55,11,629.0,3,2.02,0
tx103417,42.98,7,1875.0,1,6.36,0
tx103418,27.96,12,1472.0,4,1.05,0
tx103419,42.46,21,1742.0,1,5.48,0
tx103420,22.59,11,1487.0,2,0.59,0
tx103421,19.26,16,1211.0,1,0.45,0
tx103422,66.35,19,1930.0,4,2.91,0
tx103423,15.37,6,305.0,3,1.35,0
tx103424,24.99,11,1873.0,2,0.93,0
tx103425,55.34,12,1438.0,1,5.95,0
tx103426,31.21,14,1800.0,1,4.15,0
tx103427,11.94,15,1818.0,0,0.58,0
tx103428,28.77,15,1165.0,2,2.3,0
tx103429,28.5,21,482.0,1,1.91,0
tx103430,65.95,17,230.0,2,2.8,0
tx103431,15.9,20,1061.0,0,0.6,0
tx103432,53.9,11,871.0,1,6.11,0
tx103433,99.32,10,1571.0,2,7.33,0
tx103434,17.39,20,1901.0,1,4.05,0
tx103435,32.27,19,994.0,0,7.01,0
tx103436,28.06,9,171.0,1,6.24,0
tx103437,23.93,8,1234.0,0,0.95,0
tx103438,49.48,9,1742.0,3,4.35,0
tx103439,10.79,4,177.0,0,0.93,0
tx103440,21.71,14,220.0,0,0.28,0
tx103441,24.56,8,1587.0,2,0.72,0
tx103442,70.72,15,395.0,2,5.6,0
tx103443,38.02,11,583.0,2,2.27,0
tx103444,18.75,8,545.0,0,0.0,0
tx103445,27.43,18,1750.0,1,7.05,0
tx103446,24.89,16,814.0,3,1.14,0
tx103447,30.09,3,1831.0,0,14.82,0
tx103448,35.18,8,1713.0,0,10.18,0
tx103449,21.74,20,1995.0,0,0.96,0
tx103450,56.09,21,1830.0,1,8.82,0
tx103451,41.71,11,1632.0,1,9.39,0
tx103452,10.13,9,853.0,1,0.27,0
tx103453,25.18,10,1233.0,0,4.2,0
tx103454,25.99,3,889.0,0,1.64,0
tx103455,18.51,9,1274.0,1,2.8,0
tx103456,44.49,18,899.0,0,4.71,0
tx103457,34.51,8,556.0,0,2.85,0
tx103458,25.62,17,1483.0,0,1.89,0
tx103459,19.72,15,161.0,0,0.28,0
tx103460,56.89,11,1714.0,2,3.98,0
tx103461,11.28,4,469.0,4,5.71,0
tx103462,17.45,12,1854.0,1,9.69,0
tx103463,15.62,2,666.0,1,3.14,0
tx103464,24.17,11,123.0,0,6.74,0
tx103465,28.44,9,811.0,0,15.31,0
tx103466,13.11,20,1140.0,2,5.63,0
tx103467,16.5,1,495.0,1,3.19,0
tx103468,36.27,14,228.0,1,8.26,0
tx103469,19.07,9,532.0,1,5.42,0
tx103470,22.9,15,189.0,1,0.93,0
tx103471,31.21,9,858.0,0,1.06,0
tx103472,58.3,10,587.0,0,6.49,0
tx103473,30.26,20,1396.0,1,3.43,0
tx103474,38.7,1,220.0,1,3.07,0
tx103475,34.46,15,205.0,1,6.04,0
tx103476,47.0,20,1951.0,3,25.59,0
tx103477,21.11,20,353.0,0,0.19,0
tx103478,32.11,15,1348.0,3,4.2,0
tx103479,60.79,22,87.0,0,10.9,0
tx103480,16.67,11,1813.0,1,1.77,0
tx103481,11.04,10,871.0,1,0.8,0
tx103482,34.54,8,1590.0,0,1.54,0
tx103483,187.86,15,265.0,3,0.12,0
tx103484,18.86,13,845.0,2,3.39,0
tx103485,22.93,19,1046.0,1,2.88,0
tx103486,63.78,21,993.0,0,2.6,0
tx103487,15.01,13,630.0,2,0.54,0
tx103488,21.97,14,1054.0,0,6.66,0
tx103489,114.49,19,1980.0,0,1.68,0
tx103490,33.96,12,1881.0,1,9.14,0
tx103491,34.82,16,1606.0,0,3.56,0
tx103492,11.07,22,1988.0,0,7.17,0
tx103493,165.48,4,41.0,3,73.01,1
tx103494,128.51,8,764.0,0,0.53,0
tx103495,22.63,15,828.0,1,9.96,0
tx103496,41.5,9,1240.0,3,2.49,0
tx103497,31.2,16,364.0,1,0.61,0
tx103498,12.86,7,1645.0,1,1.9,0
tx103499,36.46,17,1771.0,1,5.9,0
tx103500,11.1,14,1425.0,0,2.47,0
tx103501,65.41,12,416.0,1,0.91,0
tx103502,22.99,18,706.0,0,7.99,0
tx103503,12.2,16,918.0,2,0.16,0
tx103504,15.58,17,607.0,1,2.7,0
tx103505,86.12,1,381.0,1,0.44,0
tx103506,62.13,5,963.0,2,3.99,0
tx103507,30.64,12,999.0,2,3.41,0
tx103508,11.48,5,1294.0,0,0.92,0
tx103509,34.26,19,1938.0,1,4.31,0
tx103510,27.84,11,625.0,0,0.49,0
tx103511,14.36,21,841.0,1,8.54,0
tx103512,7.65,15,147.0,0,5.19,0
tx103513,22.19,20,1087.0,2,2.7,0
tx103514,27.98,16,1237.0,0,3.05,0
tx103515,104.19,21,400.0,2,4.23,0
tx103516,20.63,14,538.0,0,1.41,0
tx103517,50.22,21,1306.0,0,0.26,0
tx103518,15.88,22,879.0,0,0.55,0
tx103519,20.61,6,1638.0,2,2.46,0
tx103520,6.93,11,318.0,2,6.7,0
tx103521,18.1,17,1051.0,3,2.56,0
tx103522,16.45,10,1132.0,1,5.73,0
tx103523,56.55,17,1388.0,2,6.42,0
tx103524,46.59,13,1114.0,1,0.73,0
tx103525,11.35,11,1985.0,2,4.71,0
tx103526,7.93,7,1840.0,1,4.26,0
tx103527,53.66,9,300.0,1,7.61,0
tx103528,9.67,13,1327.0,1,1.64,0
tx103529,23.68,23,409.0,1,11.34,0
tx103530,44.27,9,332.0,1,10.71,0
tx103531,50.75,17,1755.0,0,0.34,0
tx103532,62.9,15,273.0,1,0.61,0
tx103533,29.24,16,605.0,0,5.69,0
tx103534,39.63,19,868.0,0,1.63,0
tx103535,31.71,7,1273.0,1,4.1,0
tx103536,20.25,23,1083.0,2,8.82,0
tx103537,15.95,0,1970.0,0,4.22,0
tx103538,70.66,5,1365.0,2,9.17,0
tx103539,54.46,2,1775.0,1,3.77,0
tx103540,46.3,7,1267.0,0,10.36,0
tx103541,16.8,19,1530.0,1,8.72,0
tx103542,12.4,10,865.0,2,1.61,0
tx103543,33.18,8,1054.0,0,4.37,0
tx103544,62.53,21,267.0,2,0.55,0
tx103545,65.11,13,1348.0,0,3.98,0
tx103546,37.27,10,1857.0,2,10.47,0
tx103547,79.34,10,1661.0,0,2.69,0
tx103548,29.05,20,184.0,2,0.85,0
tx103549,65.69,20,525.0,4,2.23,0
tx103550,23.45,18,377.0,1,0.1,0
tx103551,125.25,0,1224.0,2,4.73,0
tx103552,29.06,12,1528.0,2,0.06,0
tx103553,14.72,10,584.0,0,0.74,0
tx103554,47.01,20,914.0,1,11.77,0
tx103555,26.66,15,1776.0,3,8.0,0
